url,description
https://bulkbookstore.com/the-face-in-the-mirror-how-we-know-who-we-are-9780060012809,"We've all witnessed this moment: a dog, a cat, or another animal reacting to its own reflection in the mirror, treating it as another animal to be played with or confronted. As human beings, we take self-recognition for granted, but this seemingly simple ability represents one of the most complex mysteries of neuroscience. The Face in the Mirror takes readers on a lively tour of the neurological, anthropological, and psychological roots of self-recognition -- from the intricate network in the brain that enables higher primates to recognize their image to complex, self-related emotions such as humor, embarrassment, and jealousy that play a crucial role in our evolution and survival. From animals who share our ability for self-recognition to case studies of patients who no longer recognize who they are, the authors examine some of the latest evidence on a subject that has puzzled philosophers and scientists for millennia -- how do we know who we are?"
https://bulkbookstore.com/patrick-son-of-ireland-9780060012823,
https://bulkbookstore.com/let-us-eat-cake-adventures-in-food-and-friendship-9780060012847,"Every woman has poignant food memories: the times she licked the bowl when her mother baked a cake, or helped her grandmother make blintzes, tortillas, or Southern fried chicken. And how about the times she and her girlfriends baked chocolate-chip cookies or, later, prepared elaborate dinners to impress potential husbands?"
https://bulkbookstore.com/monstrous-regiment-9780060013165,War has come to Discworld ... again.
https://bulkbookstore.com/the-high-rise-private-eyes-4-the-case-of-the-troublesome-turtle-9780060013233,"Mr. Paris ties balloons outside his toy store every morning. On Fridays, the balloons disappear! What is special about Fridays? And who is taking the balloons?"
https://bulkbookstore.com/celtic-daily-prayer-prayers-and-readings-from-the-northumbria-community-9780060013240,"The Ancient Paths of Northumbria in northeastern England have been trod by generations of men and women who loved God and followed Jesus, bringing faith, hope, and love to vast numbers of people. Today, the Northumbria Community remains a living expression of this monastic, contemplative stream of the faith, and the perennial need to make that faith relevant to the world."
https://bulkbookstore.com/the-law-at-randado-9780060013493,
https://bulkbookstore.com/gunsights-9780060013509,
https://bulkbookstore.com/beetle-mcgrady-eats-bugs-9780060013547,BEETLE MCGRADY EATS BUGS
https://bulkbookstore.com/five-boys-a-novel-9780060013950,"When Bobby is evacuated from London to a remote Devonshire village, a strange new chapter of his life begins. Empty of its menfolk, the village is given over to the “stay behinds”: the women, the old and young, and five terrifying boys who accuse Bobby of being a Nazi spy. Then, there is the enigmatic Bee King, a mysterious figure who exercises a powerful, hypnotic influence on the village, and especially the boys."
https://bulkbookstore.com/the-eve-of-destruction-the-untold-story-of-the-yom-kippur-war-9780060014001,
https://bulkbookstore.com/the-greatest-stories-never-told-100-tales-from-history-to-astonish-bewilder-and-stupefy-9780060014018,"History isn't always made by great armies colliding or by great civilizations rising or falling. Sometimes it's made when a chauffeur takes a wrong turn, a scientist forgets to clean up his lab, or a drunken soldier gets a bit rowdy. That's the kind of history you'll find in The Greatest Stories Never Told."
https://bulkbookstore.com/my-stroke-of-luck-9780060014049,"In this vivid and very personal reflection upon his extraordinary life as an actor, author, and legend in his own time, Kirk Douglas offers a candid and heartfelt memoir of where it all went right in his life -- even after suffering a debilitating stroke. Revealing not only the incredible physical and emotional toll of his stroke but how it has changed his life for the better, Douglas shares the lessons that saved him and helped him to heal. Alongside his heartfelt advice and insight, he also recalls warm memories of some of the most famous figures of our time -- including Burt Lancaster, Michael J. Fox, and Gary Cooper -- as well as others who have soared to greatness in the face of adversity."
https://bulkbookstore.com/the-watson-dynasty-the-fiery-reign-and-troubled-legacy-of-ibms-founding-father-and-son-9780060014063,"For an extraordinary fifty-seven-year period, the chief executives of the International Business Machines Corporation were Thomas J. Watson and Thomas J. Watson, father and son. IBM bears the imprint of both men -- their ambitions and their strengths -- but it also bears the consequences of a family that was in near-constant conflict."
https://bulkbookstore.com/blindsided-lifting-a-life-above-illness-a-reluctant-memoir-9780060014100,"Richard Cohen, a veteran writer, producer and distinguished journalist, has lived with multiple sclerosis for over 25 years. Recently diagnosed again with colon cancer, Cohen describes his lifelong struggle with multiple sclerosis, his first bout with colon cancer, a loving marriage to Meredith Viera, the effect of illness on raising children, and the nature of denial and resilience, all told with grace, humour, and lyrical prose."
https://bulkbookstore.com/augusta-gone-a-true-story-9780060014155,The story of a girl who is doing everything to hurt herself and a mother who would try anything to try to save her.
https://bulkbookstore.com/calling-doctor-amelia-bedelia-9780060014216,Date: A hot day in August.
https://bulkbookstore.com/kids-are-worth-it-revised-edition-giving-your-child-the-gift-of-inner-discipline-9780060014315,"The parenting classic, now revised with new chapters, checklists, and information about today's most pressing issues regarding our children"
https://bulkbookstore.com/in-the-wake-of-the-plague-the-black-death-and-the-world-it-made-9780060014346,"The Black Death was the fourteenth century's equivalent of a nuclear war. It wiped out one-third of Europe's population, takingmillion lives. And yet, most of what we know about it is wrong. The details of the Plague etched in the minds of terrified schoolchildren -- the hideous black welts, the high fever, and the awful end by respiratory failure -- are more or less accurate. But what the Plague really was and how it made history remain shrouded in a haze of myths."
https://bulkbookstore.com/the-wizard-mouse-9780060080662,"A field mouse’s place is in the field—or so say Rollie’s father, his grandfather, and everyone he has ever known."
https://bulkbookstore.com/after-9780060080839,"School has become a prison.
No one knows why.
There's no way to stop it."
https://bulkbookstore.com/the-stepford-wives-9780060080846,"The internationally bestselling novel by the author of A Kiss Before Dying, The Boys from Brazil, and Rosemary's Baby"
https://bulkbookstore.com/guided-tours-of-hell-novellas-9780060080853,"The less-than-innocents abroad in these short novels are Americans in Europe, involved in what turn out to be pleasure tours of hell: shocking, bewildering trips that change forever their ideas about history, reality, politics, sex -- their entire lives."
https://bulkbookstore.com/good-driving-amelia-bedelia-9780060080921,"When Mr. Rogers goes for a drive with Amelia Bedelia, he's in for the ride of his life. She does exactly what he tells her –– and that gets them into trouble, but only Amelia Bedelia can make a car trip this much fun!"
https://bulkbookstore.com/harpercollins-treasury-of-picture-book-classics-a-childs-first-collection-9780060080945,"This large, oversized collection assembles twelve of the greatest picture books ever published: Goodnight Moon, Caps for Sale, Harold and the Purple Crayon, Crictor, A Baby Sister for Frances, Leo the Late Bloomer, William's Doll, A Chair for My Mother, If You Give a Mouse a Cookie, Chrysanthemum, From Head to Toe, and Pete's a Pizza. Each story is followed by a page of tips for taking the reading experience further; a bibliography offers further reading suggestions."
